Name,Price,Provider,Review,Rating,Link,Wifi,Breakfast,Parking,Restaurant,StreetAddress,ExtendedAddress,Locality,Latitude,Longitude
Lake Vision Guesthouse, 776,Booking.com,37,4,https://www.tripadvisor.com/Hotel_-g293891-d3964686--Lake_Vision_Guesthouse-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,6 Lakeside, ,"Pokhara 33411, ",28.2073616,83.9592197
Hotel Forest Lake & Backpackers Hostel, 1425,Booking.com,11,5,https://www.tripadvisor.com/Hotel_-g293891-d12929632--Hotel_Forest_Lake_Backpackers_Hostel-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,Lakeside Rd, ,"Pokhara 33700, ",28.2053021,83.9616364
Peace Guest House, 707,Expedia,19,4.5,https://www.tripadvisor.com/Hotel_-g293891-d7998504--Peace_Guest_House-Pokhara_Gandaki_Zone_Western_Region.html,true,false,false,false,"6 Lakeside, Khahare", ,"Pokhara 00977, ",28.218832,83.960002
United Hotel, 990,Booking.com,33,4.5,https://www.tripadvisor.com/Hotel_-g293891-d2558083--United_Hotel-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,6 Gaurighat,Lakeside,"Pokhara 33411, ",28.2043154,83.9661385
Hotel Harmony, 883,Expedia,33,4.5,https://www.tripadvisor.com/Hotel_-g293891-d7203843--Hotel_Harmony-Pokhara_Gandaki_Zone_Western_Region.html,true,false,false,false,Khahare (Lakeside North), ,"Pokhara 33411, ",28.1482293,83.8764575
Little Buddha Guest House, 1198,Expedia,28,4.5,https://www.tripadvisor.com/Hotel_-g293891-d8003800--Little_Buddha_Guest_House-Pokhara_Gandaki_Zone_Western_Region.html,true,false,false,true,"Ammat, Lakeside - 6", ,"Pokhara 33700, ",28.2052118,83.9641178
New Tourist Guest House, 470,Expedia,12,5,https://www.tripadvisor.com/Hotel_-g293891-d8778654--New_Tourist_Guest_House-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,"Gaurighat, Shiva Mandir Marg",Lakeside - 6,"Pokhara 33700, ",28.2057714,83.9613115
Hotel Bishram, 771,Booking.com,29,4.5,https://www.tripadvisor.com/Hotel_-g293891-d7998990--Hotel_Bishram-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,Barahi Path,Lakeside,"Pokhara 33700, ",28.2084506,83.9585592
New Future Way Guesthouse, 802,Booking.com,35,4,https://www.tripadvisor.com/Hotel_-g293891-d1629317--New_Future_Way_Guesthouse-Pokhara_Gandaki_Zone_Western_Region.html,true,false,false,false,6 Middle Path Street, ,"Pokhara 33411, ",28.2110076,83.9594965
Hotel DiDi, 1800,Booking.com,11,4.5,https://www.tripadvisor.com/Hotel_-g293891-d10280764--Hotel_DiDi-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,"190 Dhikhopatan, Fewa Marg, Hallenchowk, Lakeside", ,"Pokhara 33700, ",28.2053021,83.9616364
OYO 11455 August Lake Resort, 1099,Booking.com,34,5,https://www.tripadvisor.com/Hotel_-g293891-d8657132--OYO_11455_August_Lake_Resort-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,Sedi-26,Panchase Marga,"Pokhara 33700, ",,
Royal Palm Resort, 4366,Booking.com,12,4,https://www.tripadvisor.com/Hotel_-g293891-d338297--Royal_Palm_Resort-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,"Prithvi Rajmarg, Chauthe",Kundahar 14,"Pokhara 33700, ",28.19699,84.019882
Puskar Guest House, 485,Booking.com,36,4,https://www.tripadvisor.com/Hotel_-g293891-d9793166--Puskar_Guest_House-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,6 Lakeside, ,"Pokhara 33700, ",28.2043154,83.9661385
Jurassic Resort & Villas, 17825,Expedia,8,5,https://www.tripadvisor.com/Hotel_-g293891-d12186046--Jurassic_Resort_Villas-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,Sarangkot Road Suite,Methlang Village,"Pokhara 33700, ",,
Golden Gate Hotel Pokhara, 2136,Booking.com,37,4,https://www.tripadvisor.com/Hotel_-g293891-d3651451--Golden_Gate_Hotel_Pokhara-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,Lakeside, ,"Pokhara 6, ",28.2043154,83.9661385
Hotel Guru, 2288,Expedia,15,5,https://www.tripadvisor.com/Hotel_-g293891-d13478586--Hotel_Guru-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,Barahi Path,"Barahi Path, Lakeside","Pokhara 33700, ",28.2084506,83.9585592
Hotel Fishtail Villa Bed and Breakfast, 1746,Expedia,21,4,https://www.tripadvisor.com/Hotel_-g293891-d6206380--Hotel_Fishtail_Villa_Bed_and_Breakfast-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,Lakeside-6, ,"Pokhara 33707, ",28.2073616,83.9592197
Hotel Lakeside Inn, 2205,Booking.com,13,4.5,https://www.tripadvisor.com/Hotel_-g293891-d6939788--Hotel_Lakeside_Inn-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,"Gaurighat Margh, Lakeside", ,"Pokhara 061, ",28.2087433,83.9598732
Hotel sublime, 2761,Booking.com,9,4,https://www.tripadvisor.com/Hotel_-g293891-d12095759--Hotel_sublime-Pokhara_Gandaki_Zone_Western_Region.html,false,false,false,false,Durbar marg, ,"Pokhara 33700, ",28.2078688,83.9610443
Hotel Nightingale, 1285,Booking.com,8,4,https://www.tripadvisor.com/Hotel_-g293891-d6201033--Hotel_Nightingale-Pokhara_Gandaki_Zone_Western_Region.html,true,false,false,true,6 Lakeside Road, ,"Pokhara 40000, ",28.2073616,83.9592197
New Solitary Lodge, 1428,Expedia,16,4.5,https://www.tripadvisor.com/Hotel_-g293891-d4083368--New_Solitary_Lodge-Pokhara_Gandaki_Zone_Western_Region.html,false,false,false,false,"Lakeside, Baidam 6, Thadopasal", ,"Pokhara 997, ",28.2070625,83.9607437
Hotel Rosemary Homes, 2790,Booking.com,10,5,https://www.tripadvisor.com/Hotel_-g293891-d13156820--Hotel_Rosemary_Homes-Pokhara_Gandaki_Zone_Western_Region.html,false,false,false,false,Lakeside Road 6, ,"Pokhara 33700, ",,
Pokhara Batika, 5995,Booking.com,54,4.5,https://www.tripadvisor.com/Hotel_-g293891-d12300336--Pokhara_Batika-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,Lakeside,Gaurighat,"Pokhara 33700, ",28.2043154,83.9661385
Hotel City Park, 2228,Booking.com,28,4.5,https://www.tripadvisor.com/Hotel_-g293891-d12110148--Hotel_City_Park-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,Lakeside Road,Near Royal Palace,"Pokhara 33700, ",28.2073616,83.9592197
Hotel ABC, 1515,Booking.com,28,4,https://www.tripadvisor.com/Hotel_-g293891-d1418940--Hotel_ABC-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,Lakeside,"Manasarowar Path, Near Hotel Meera","Pokhara 977, ",,
Hotel Golden Holiday, 1545,Expedia,27,4.5,https://www.tripadvisor.com/Hotel_-g293891-d5921803--Hotel_Golden_Holiday-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false, , ,"Pokhara 33700, ",28.237987,83.9955879
Bougainvillea Hotel, 1882,Expedia,61,4,https://www.tripadvisor.com/Hotel_-g293891-d2506890--Bougainvillea_Hotel-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,6 Lakeside,Sami Ko Patan Marg,"Pokhara 33411, ",,
Hotel Sakura, 1782,Expedia,63,4.5,https://www.tripadvisor.com/Hotel_-g293891-d2662485--Hotel_Sakura-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,"Barahi Marg, Lakeside", ,"Pokhara 00977, ",28.2084506,83.9585592
Super View Lodge and Restaurant, 1764,Booking.com,52,4,https://www.tripadvisor.com/Hotel_-g293891-d866539--Super_View_Lodge_and_Restaurant-Pokhara_Gandaki_Zone_Western_Region.html,true,true,false,false,1 Sarangkot,Sarangkot Top,"Pokhara 33700, ",28.244605,83.94868
Kumari Lodge, 970,Booking.com,11,4.5,https://www.tripadvisor.com/Hotel_-g293891-d7851628--Kumari_Lodge-Pokhara_Gandaki_Zone_Western_Region.html,true,true,false,false,Lakeside,Lakeside East,"Pokhara 33411, ",28.2053021,83.9616364
Giri Guest House, 1937,Expedia,21,4.5,https://www.tripadvisor.com/Hotel_-g293891-d1480671--Giri_Guest_House-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,"Gaurighat, Lakeside 06", ,"Pokhara 33700, ",28.2064259,83.9610453
Hotel Rudrakshya, 1853,Expedia,20,4.5,https://www.tripadvisor.com/Hotel_-g293891-d7933697--Hotel_Rudrakshya-Pokhara_Gandaki_Zone_Western_Region.html,false,false,true,false, ,"Dihiko Patan, Hallan Chowk Lakeside","Pokhara 49000, ",28.2155745,83.9602607
Billabong Garden, 1794,Expedia,10,4.5,https://www.tripadvisor.com/Hotel_-g293891-d6428365--Billabong_Garden-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,Lakeside, ,"Pokhara 00977, ",28.2087433,83.9598732
Mystique Highland Resort, 1587,Expedia,24,4.5,https://www.tripadvisor.com/Hotel_-g293891-d5496508--Mystique_Highland_Resort-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,"Astam-8, Dhital VDC, Kaski", ,"Pokhara 0977, ",28.2966802,83.906924
Hotel Deep Oasis, 1285,Expedia,11,4.5,https://www.tripadvisor.com/Hotel_-g293891-d5218492--Hotel_Deep_Oasis-Pokhara_Gandaki_Zone_Western_Region.html,false,false,false,false,"Central Lakeside, Baidam Road",in the road beside Once Upon a Time Restaurant,"Pokhara 6, ",28.2137623,83.9584985
Hotel Kantipur Pokhara, 5348,Booking.com,128,3.5,https://www.tripadvisor.com/Hotel_-g293891-d1212135--Hotel_Kantipur_Pokhara-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,Lakeside, ,"Pokhara 33411, ",28.2103354,83.9591818
Hotel Milarepa, 2207,Booking.com,31,4.5,https://www.tripadvisor.com/Hotel_-g293891-d6161329--Hotel_Milarepa-Pokhara_Gandaki_Zone_Western_Region.html,true,false,false,true,"6 Lakeside, Ambot", ,"Pokhara 33411, ",28.2073616,83.9592197
Bodhi Suites Boutique Hotel and Spa., 7226,Expedia,4,5,https://www.tripadvisor.com/Hotel_-g293891-d14166713--Bodhi_Suites_Boutique_Hotel_and_Spa-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false, ,"Lakeside, Barahi Path","Pokhara 33700, ",28.2082563,83.9574207
Hotel Moonlight Resort, 6122,Expedia,28,4,https://www.tripadvisor.com/Hotel_-g293891-d457100--Hotel_Moonlight_Resort-Pokhara_Gandaki_Zone_Western_Region.html,true,false,false,true,Lakeside Rd,Lakeside,"Pokhara 33411, ",28.2102842,83.9570394
Hello Inn Guest House & Apartment, 1644,Expedia,9,4,https://www.tripadvisor.com/Hotel_-g293891-d7933851--Hello_Inn_Guest_House_Apartment-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false, ,"Khahare Chowk, Lakeside-6","Pokhara 33700, ",28.1482293,83.8764575
Hotel Seven Lake Paradise, 10110,Booking.com,6,3.5,https://www.tripadvisor.com/Hotel_-g293891-d9996193--Hotel_Seven_Lake_Paradise-Pokhara_Gandaki_Zone_Western_Region.html,false,false,false,true,Begnas Lake, ,"Pokhara 33700, ",,
Hostel Pokhara Backpacker, 1961,Booking.com,8,4.5,https://www.tripadvisor.com/Hotel_-g293891-d12852935--Hostel_Pokhara_Backpacker-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,Ammat Street,Lakeside 06,"Pokhara 33700, ",28.2064259,83.9610453
Rock Garden Resort, 3387,Booking.com,3,5,https://www.tripadvisor.com/Hotel_-g293891-d12671871--Rock_Garden_Resort-Pokhara_Gandaki_Zone_Western_Region.html,false,false,true,true,Methlang,Pokhara-6,"Pokhara 33700, ",28.2310504,83.9648467
Hotel Meera, 3565,Expedia,103,3.5,https://www.tripadvisor.com/Hotel_-g293891-d1025254--Hotel_Meera-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false, ,Lakeside,"Pokhara, ",28.2087433,83.9598732
View Top Lodge and Restaurant, 2242,Booking.com,13,4,https://www.tripadvisor.com/Hotel_-g293891-d2488166--View_Top_Lodge_and_Restaurant-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,Sarangkot,Kaski,"Pokhara 33700, ",28.2439298,83.9486254
Hotel Mandala, 1597,Booking.com,30,4,https://www.tripadvisor.com/Hotel_-g293891-d1758127--Hotel_Mandala-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,6 Lakeside, ,"Pokhara 33411, ",28.2073616,83.9592197
Hotel Gurkha Haven, 2626,Expedia,9,4.5,https://www.tripadvisor.com/Hotel_-g293891-d1224431--Hotel_Gurkha_Haven-Pokhara_Gandaki_Zone_Western_Region.html,false,false,false,false,17 Pokhara,Kaski,"Pokhara 33411, ",28.196524,83.97
Dhalagiri View Hotel, 2379,Expedia,13,4,https://www.tripadvisor.com/Hotel_-g293891-d3748343--Dhalagiri_View_Hotel-Pokhara_Gandaki_Zone_Western_Region.html,false,false,false,true,Dhampus, ,"Pokhara 33411, ",28.3068725,83.8419989
Gantavya Resort, 2213,Agoda.com,9,4.5,https://www.tripadvisor.com/Hotel_-g293891-d12300655--Gantavya_Resort-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false, ,"Khahare, Lakeside","Pokhara 33700, ",,
Fairmount Hotel, 1766,Expedia,37,4,https://www.tripadvisor.com/Hotel_-g293891-d653970--Fairmount_Hotel-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,"Fewa Marga, Lakeside", ,"Pokhara 401, ",28.2053021,83.9616364
Hotel Plaza Annapurna, 1783,Booking.com,6,4.5,https://www.tripadvisor.com/Hotel_-g293891-d12373521--Hotel_Plaza_Annapurna-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,Kahare Lakeside-6, ,"Pokhara 33700, ",28.2182632,83.9587641
Hotel Lake House, 1191,Booking.com,12,4.5,https://www.tripadvisor.com/Hotel_-g293891-d3244194--Hotel_Lake_House-Pokhara_Gandaki_Zone_Western_Region.html,true,false,false,false,6 Lakeside, ,"Pokhara 33411, ",28.2073616,83.9592197
Hotel Yeti, 1676,Expedia,57,3.5,https://www.tripadvisor.com/Hotel_-g293891-d3750366--Hotel_Yeti-Pokhara_Gandaki_Zone_Western_Region.html,true,false,false,true,Lakeside-6, ,"Pokhara 37000, ",28.2073616,83.9592197
Hotel Snow Leopard, 1455,Booking.com,22,4,https://www.tripadvisor.com/Hotel_-g293891-d5944157--Hotel_Snow_Leopard-Pokhara_Gandaki_Zone_Western_Region.html,true,false,false,true,6 Lakeside, ,"Pokhara 33411, ",28.2073616,83.9592197
Madani Nepali Chulo, 1495,Booking.com,3,5,https://www.tripadvisor.com/Hotel_-g293891-d13368870--Madani_Nepali_Chulo-Pokhara_Gandaki_Zone_Western_Region.html,false,false,false,false,Lalupate Margha, ,"Pokhara 33700, ",28.2125024,83.9594363
Hotel Tibet Home, 1499,Booking.com,16,4,https://www.tripadvisor.com/Hotel_-g293891-d3312932--Hotel_Tibet_Home-Pokhara_Gandaki_Zone_Western_Region.html,true,false,false,true,Dihiko Patan,Lakeside-6,"Pokhara 33411, ",28.2155745,83.9602607
Hotel Sunroute & Restaurant, 1195,Booking.com,24,4.5,https://www.tripadvisor.com/Hotel_-g293891-d6363063--Hotel_Sunroute_Restaurant-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,Shantipatan Lakeside-6, ,"Pokhara 00977, ",28.2073616,83.9592197
Sign Inn Hotel, 1337,Booking.com,4,4.5,https://www.tripadvisor.com/Hotel_-g293891-d13437523--Sign_Inn_Hotel-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,Baidam Road,"Lake Side-6,","Pokhara 33700, ",28.2152764,83.9583749
Hotel Celebration, 1337,Booking.com,13,5,https://www.tripadvisor.com/Hotel_-g293891-d13071888--Hotel_Celebration-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,Lalupate Marg,Lakeside,"Pokhara 33700, ",28.21215,83.95982
Hotel Gautam Garden, 1070,Booking.com,5,5,https://www.tripadvisor.com/Hotel_-g293891-d10438857--Hotel_Gautam_Garden-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,"Sedi Height, Lakeside", ,"Pokhara 33700, ",28.2316822,83.9519554
Hotel Royal Image, 1164,Expedia,8,4,https://www.tripadvisor.com/Hotel_-g293891-d7593034--Hotel_Royal_Image-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,"6 23.2 Darbarmarg, Lakeside",Gaurighat,"Pokhara 33411, ",28.2053021,83.9616364
Hotel Nightingale, 1285,Booking.com,8,4,https://www.tripadvisor.com/Hotel_-g293891-d6201033--Hotel_Nightingale-Pokhara_Gandaki_Zone_Western_Region.html,true,false,false,true,6 Lakeside Road, ,"Pokhara 40000, ",28.2073616,83.9592197
Norgay Montes Hotel, 891,Booking.com,4,5,https://www.tripadvisor.com/Hotel_-g293891-d12172284--Norgay_Montes_Hotel-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false, ,Lakeside,"Pokhara 33700, ",28.2087433,83.9598732
Holy Lodge, 1059,Expedia,27,3.5,https://www.tripadvisor.com/Hotel_-g293891-d4749295--Holy_Lodge-Pokhara_Gandaki_Zone_Western_Region.html,false,false,false,true,Lakeside, ,"Pokhara 33411, ",28.2103354,83.9591818
OYO 11455 August Lake Resort, 1099,Booking.com,34,5,https://www.tripadvisor.com/Hotel_-g293891-d8657132--OYO_11455_August_Lake_Resort-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,Sedi-26,Panchase Marga,"Pokhara 33700, ",28.2231203,83.952477
Hotel Atrium, 1058,Expedia,12,4.5,https://www.tripadvisor.com/Hotel_-g293891-d7934745--Hotel_Atrium-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,"Lakeside, Pokhara-6", ,"Pokhara 33700, ",28.2043154,83.9661385
Tourist Hostel, 1149,Agoda.com,4,5,https://www.tripadvisor.com/Hotel_-g293891-d12189799--Tourist_Hostel-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,Nahar Marga,"Lakeside, Jarebar","Pokhara 33700, ",28.213258,83.965376
Dhampus Resort, 2192,Expedia,6,4,https://www.tripadvisor.com/Hotel_-g293891-d3210920--Dhampus_Resort-Pokhara_Gandaki_Zone_Western_Region.html,true,false,false,true,"Dhampus-1, Kaski", ,"Pokhara 33411, ",28.2934702,83.8687471
Infinity Resort, 3610,Booking.com,4,4,https://www.tripadvisor.com/Hotel_-g293891-d12259142--Infinity_Resort-Pokhara_Gandaki_Zone_Western_Region.html,false,false,false,false,"Lake Side, Sedi Hight", ,"Pokhara 06114, ",28.2087433,83.9598732
Fire on the Mountain, 1746,Booking.com,7,4,https://www.tripadvisor.com/Hotel_-g293891-d9776804--Fire_on_the_Mountain-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,"Gaurighat, Darbar Marg","Near hotel center lake , Near hotel Darbar In","Pokhara 33411, ",27.7133478,85.3494759
Millennium Guesthouse, 1135,Booking.com,2,5,https://www.tripadvisor.com/Hotel_-g293891-d10049300--Millennium_Guesthouse-Pokhara_Gandaki_Zone_Western_Region.html,false,false,false,false,Lakeside-6 pokhara Digitization's, ,"Pokhara 33700, ",28.2073616,83.9592197
Pokhara Palace Hotel, 1236,Booking.com,52,4.5,https://www.tripadvisor.com/Hotel_-g293891-d621417--Pokhara_Palace_Hotel-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,Durbargmarg,Lake Side,"Pokhara 33700, ",28.2078688,83.9610443
Hotel Donosti, 1324,Expedia,3,4.5,https://www.tripadvisor.com/Hotel_-g293891-d7322056--Hotel_Donosti-Pokhara_Gandaki_Zone_Western_Region.html,false,false,false,false,6 Lakeside, ,"Pokhara 33411, ",,
Hotel Bed Rock, 1940,Booking.com,17,3.5,https://www.tripadvisor.com/Hotel_-g293891-d3210936--Hotel_Bed_Rock-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,Lakeside Baidam - 6, ,"Pokhara 33700, ",28.2043154,83.9661385
Hongyuan Hotel, 1552,Booking.com,2,5,https://www.tripadvisor.com/Hotel_-g293891-d9808901--Hongyuan_Hotel-Pokhara_Gandaki_Zone_Western_Region.html,false,false,false,false,"Lakeside-6, Baidam, Ambot", ,"Pokhara 33411, ",28.2070625,83.9607437
Hotel Santana, 909,Booking.com,11,3.5,https://www.tripadvisor.com/Hotel_-g293891-d7218378--Hotel_Santana-Pokhara_Gandaki_Zone_Western_Region.html,false,false,false,false,"Lakeside, Baidam-6 Khahare", ,"Pokhara 33411, ",,
Hotel Green Hill View, 535,Booking.com,1,5,https://www.tripadvisor.com/Hotel_-g293891-d14002987--Hotel_Green_Hill_View-Pokhara_Gandaki_Zone_Western_Region.html,false,false,false,false,Baidam Road,"North Lakeside, Bangladi-6","Pokhara 33700, ",28.2168727,83.9587303
Hotel Candle Inn, 1975,Booking.com,3,4.5,https://www.tripadvisor.com/Hotel_-g293891-d2372313--Hotel_Candle_Inn-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false, ,Lakeside,"Pokhara 33700, ",28.2087433,83.9598732
Hotel Arhant Inn, 2251,Booking.com,1,5,https://www.tripadvisor.com/Hotel_-g293891-d13768307--Hotel_Arhant_Inn-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,Lakeside Road, ,"Pokhara 33700, ",28.2053021,83.9616364
Hotel Lakeside Pvt. Ltd., 2207,Booking.com,3,4,https://www.tripadvisor.com/Hotel_-g293891-d13833575--Hotel_Lakeside_Pvt_Ltd-Pokhara_Gandaki_Zone_Western_Region.html,false,false,false,false,GairiKhet margh, ,"Pokhara 33700, ",,
Tushita Nepal, 9085,Expedia,13,5,https://www.tripadvisor.com/Hotel_-g293891-d8040941--Tushita_Nepal-Pokhara_Gandaki_Zone_Western_Region.html,true,false,true,false,"Pumdi-Bhumdi, World Peace Stupa", ,"Pokhara 33411, ",,
Hotel Granate Rouge, 2852,Booking.com,5,4,https://www.tripadvisor.com/Hotel_-g293891-d12982968--Hotel_Granate_Rouge-Pokhara_Gandaki_Zone_Western_Region.html,false,false,false,false,Lakeside Road, ,"Pokhara 33700, ",28.2053021,83.9616364
Little Windows, 891,Booking.com,1,5,https://www.tripadvisor.com/Hotel_-g293891-d13915285--Little_Windows-Pokhara_Gandaki_Zone_Western_Region.html,false,false,false,false, ,"Lake Side, Pokhara 6","Pokhara, ",28.2043154,83.9661385
Up in the Wind Hostel (Yuanxiang CYTS), 446,Booking.com,1,5,https://www.tripadvisor.com/Hotel_-g293891-d13456506--Up_in_the_Wind_Hostel_Yuanxiang_CYTS-Pokhara_Gandaki_Zone_Western_Region.html,false,false,false,false,Lakeside, ,"Pokhara 33700, ",28.2087433,83.9598732
Bickey's Home, 593,Booking.com,1,5,https://www.tripadvisor.com/Hotel_-g293891-d12918130--Bickey_s_Home-Pokhara_Gandaki_Zone_Western_Region.html,false,false,false,false,Lakeside-6,Khahare,"Pokhara 33700, ",,
Om Hotel, 499,Booking.com,2,5,https://www.tripadvisor.com/Hotel_-g293891-d13350532--Om_Hotel-Pokhara_Gandaki_Zone_Western_Region.html,false,false,false,false,Dristi marga 47,Lakeside,"Pokhara 33700, ",28.2087433,83.9598732
Travellers Home, 997,Booking.com,2,5,https://www.tripadvisor.com/Hotel_-g293891-d13448500--Travellers_Home-Pokhara_Gandaki_Zone_Western_Region.html,false,false,false,false,Laxmi Tole House Number 54, ,"Pokhara 33700, ",,
Sherpa Resort, 1739,Expedia,19,3.5,https://www.tripadvisor.com/Hotel_-g293891-d1789669--Sherpa_Resort-Pokhara_Gandaki_Zone_Western_Region.html,false,false,false,true,Sarangkot,Kaski - 3,"Pokhara 33411, ",28.2439298,83.9486254
