	Name	Price	Provider	Review	Rating	Link	Wifi	Breakfast	Parking	Restaurant
320	Thorong Peak Guest House	NPR 2,470	Booking.com	150 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d2079042-Reviews-Thorong_Peak_Guest_House-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	true
321	Famous House Kathmandu Youth Hostel	NPR 1,995	Booking.com	225 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d7640322-Reviews-Famous_House_Kathmandu_Youth_Hostel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Re.html	true	false	true	false
322	Elbrus Home	NPR 1,164	Booking.com	390 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d1224573-Reviews-Elbrus_Home-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
323	Hotel Atlantic Nepal	NPR 2,125	Booking.com	129 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d7389745-Reviews-Hotel_Atlantic_Nepal-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
324	Hotel Yala Peak	NPR 871	Expedia	177 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d4799362-Reviews-Hotel_Yala_Peak-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	true
325	Kathmandu Eco Hotel	NPR 3,039	Booking.com	784 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d3656307-Reviews-Kathmandu_Eco_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
326	Hotel Pilgrims Pvt. Ltd.	NPR 2,631	Booking.com	209 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d5113587-Reviews-Hotel_Pilgrims_Pvt_Ltd-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	true
327	Gaju Suite Hotel	NPR 3,114	Expedia	490 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d3536503-Reviews-Gaju_Suite_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
328	Hotel Happy Home	NPR 1,724	Booking.com	536 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d3914005-Reviews-Hotel_Happy_Home-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
329	Andes House	NPR 1,661	Booking.com	291 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d7396003-Reviews-Andes_House-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
330	Kathmandu City Hotel	NPR 2,381	Expedia	243 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d5894519-Reviews-Kathmandu_City_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
331	Alpine Hotel & Apartment	NPR 1,893	Expedia	359 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d6996491-Reviews-Alpine_Hotel_Apartment-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
332	Avataar Kathmandu Hotel	NPR 3,089	Expedia	284 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d7104800-Reviews-Avataar_Kathmandu_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
333	The Sparkling Turtle Backpackers Hostel	NPR 1,237	Booking.com	234 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d2258723-Reviews-The_Sparkling_Turtle_Backpackers_Hostel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Centra.html	true	true	false	false
334	Kathmandu Madhuban Guest House	NPR 1,058	Booking.com	345 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d457094-Reviews-Kathmandu_Madhuban_Guest_House-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
335	Swayambhu View Guest House	NPR 1,746	Booking.com	88 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d6592069-Reviews-Swayambhu_View_Guest_House-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
336	Hostel Fireflies	NPR 679	Booking.com	139 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d7185888-Reviews-Hostel_Fireflies-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	true
337	Hotel Access Nepal	NPR 3,972	Booking.com	366 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d3383979-Reviews-Hotel_Access_Nepal-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
338	Stupa Guest House and Restaurant	NPR 744	Booking.com	169 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d4816605-Reviews-Stupa_Guest_House_and_Restaurant-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Regio.html	true	false	false	true
339	Hotel Amaryllis	NPR 2,178	Booking.com	394 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d6637738-Reviews-Hotel_Amaryllis-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
340	Dormitory Nepal	NPR 970	Booking.com	90 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d7622088-Reviews-Dormitory_Nepal-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	false
341	Kantipur Temple House	NPR 6,762	Booking.com	889 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d338257-Reviews-Kantipur_Temple_House-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	true
342	Aryatara Kathmandu Hotel	NPR 3,391	Booking.com	639 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d7614463-Reviews-Aryatara_Kathmandu_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
343	Hotel Tibet	NPR 7,801	Expedia	520 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d338255-Reviews-Hotel_Tibet-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
344	Oasis Kathmandu Hotel	NPR 3,699	Booking.com	517 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d12473656-Reviews-Oasis_Kathmandu_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
345	Lemon Tree Hotel	NPR 2,134	Expedia	163 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d9771236-Reviews-Lemon_Tree_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
346	Kasthamandap Boutique Hotel	NPR 4,366	Expedia	193 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d8730501-Reviews-Kasthamandap_Boutique_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
347	Kathmandu Boutique Hotel	NPR 1,189	Expedia	392 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d7165990-Reviews-Kathmandu_Boutique_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
348	Hotel Bliss International	NPR 2,822	Booking.com	296 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d7185178-Reviews-Hotel_Bliss_International-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
349	Blue Mountain Homestay	NPR 1,351	Expedia	428 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d2421027-Reviews-Blue_Mountain_Homestay-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
350	Hotel Moonlight	NPR 5,112	Expedia	304 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d654253-Reviews-Hotel_Moonlight-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
351	Royal Penguin Boutique Hotel & Spa	NPR 5,292	Booking.com	240 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d6468896-Reviews-Royal_Penguin_Boutique_Hotel_Spa-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Regio.html	true	true	false	false
352	Asmita Bed & Breakfast	NPR 1,096	Booking.com	157 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d1572983-Reviews-Asmita_Bed_Breakfast-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
353	Hotel Holy Himalaya	NPR 4,404	Expedia	436 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d778809-Reviews-Hotel_Holy_Himalaya-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
354	Traditional Comfort	NPR 10,407	Expedia	162 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d10591832-Reviews-Traditional_Comfort-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
355	Hotel Mulberry	NPR 11,447	Expedia	104 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d12294192-Reviews-Hotel_Mulberry-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
356	At Home Nepal Guest House	NPR 3,391	Expedia	92 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d3198001-Reviews-At_Home_Nepal_Guest_House-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
357	M Hotel Thamel-Kathmandu	NPR 2,976	Booking.com	141 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d12248752-Reviews-M_Hotel_Thamel_Kathmandu-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
358	Kumari Boutique Hotel	NPR 3,951	Booking.com	106 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d13592608-Reviews-Kumari_Boutique_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
359	Kathmandu Suite Home	NPR 3,777	Agoda.com	85 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d12872972-Reviews-Kathmandu_Suite_Home-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
360	Bodhi Guest House	NPR 1,292	Expedia	127 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d7110244-Reviews-Bodhi_Guest_House-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
361	Thamel Backpackers Home	NPR 1,195	Booking.com	112 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d12837878-Reviews-Thamel_Backpackers_Home-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
362	Hotel Tibet International	NPR 9,968	Expedia	656 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d2338446-Reviews-Hotel_Tibet_International-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
363	Hotel Buddy	NPR 4,546	Booking.com	82 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d12811837-Reviews-Hotel_Buddy-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
364	Maya Boutique Hotel	NPR 3,319	Booking.com	146 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d11500558-Reviews-Maya_Boutique_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
365	Andes Hotel	NPR 1,398	Booking.com	140 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d8626239-Reviews-Andes_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
366	Truly Asia Boutique Hotel	NPR 2,881	Booking.com	181 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d12123749-Reviews-Truly_Asia_Boutique_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
367	Thamel Grand Hotel	NPR 2,581	Booking.com	155 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d6468795-Reviews-Thamel_Grand_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	true
368	Hotel Travelers Home	NPR 1,427	Expedia	196 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d6017984-Reviews-Hotel_Travelers_Home-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
369	Rokpa Guest House	NPR 4,933	TripAdvisor	161 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d4345383-Reviews-Rokpa_Guest_House-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	true
370	Hotel Family Home	NPR 1,032	TripAdvisor	617 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d2078030-Reviews-Hotel_Family_Home-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	false
371	Hotel Yambu	NPR 2,822	TripAdvisor	651 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d3210915-Reviews-Hotel_Yambu-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
372	Traditional Comfort	NPR 10,407	Expedia	162 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d10591832-Reviews-Traditional_Comfort-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
373	Hotel Dream City (P) Ltd.	NPR 2,451	Booking.com	142 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d8700379-Reviews-Hotel_Dream_City_P_Ltd-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
374	Fairfield by Marriott Kathmandu	NPR 8,336	Booking.com	210 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d12182022-Reviews-Fairfield_by_Marriott_Kathmandu-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Regio.html	true	false	true	false
375	Hotel Peace N Park	NPR 1,147	Booking.com	168 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d5521768-Reviews-Hotel_Peace_N_Park-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
376	Bag Packer's Lodge	NPR 1,111	Booking.com	208 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d1932602-Reviews-Bag_Packer_s_Lodge-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	true
377	Mandala Boutique Hotel	NPR 4,635	Expedia	105 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d7315461-Reviews-Mandala_Boutique_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
378	Zostel Kathmandu	NPR 2,536	Booking.com	110 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d12480165-Reviews-Zostel_Kathmandu-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	true
379	Hotel Ambassador by ACE Hotels	NPR 8,391	Hotels.com	60 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d12081067-Reviews-Hotel_Ambassador_by_ACE_Hotels-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
380	Hotel Arts Kathmandu	NPR 4,699	Booking.com	225 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d9466351-Reviews-Hotel_Arts_Kathmandu-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
381	Hotel Green Orchid	NPR 1,053	Booking.com	178 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d3210967-Reviews-Hotel_Green_Orchid-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
382	Hotel Bright Star	NPR 794	Booking.com	109 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d3786163-Reviews-Hotel_Bright_Star-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	false
383	Apsara Boutique Hotel	NPR 4,019	Expedia	217 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d8872671-Reviews-Apsara_Boutique_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
384	Hotel Jay Suites	NPR 2,674	Booking.com	192 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d10415830-Reviews-Hotel_Jay_Suites-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
385	Kathmandu Home Nepal	NPR 2,434	Booking.com	335 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d12194558-Reviews-Kathmandu_Home_Nepal-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
386	Highlander Inn	NPR 2,386	Booking.com	101 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d10624122-Reviews-Highlander_Inn-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
387	Hotel Heranya	NPR 3,334	Booking.com	113 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d7714021-Reviews-Hotel_Heranya-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
388	Yatri Suites and Spa	NPR 6,054	Booking.com	225 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d9844994-Reviews-Yatri_Suites_and_Spa-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
389	The Address Kathmandu Hotel	NPR 3,454	Booking.com	210 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d10131656-Reviews-The_Address_Kathmandu_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
390	Maya Manor Boutique Hotel	NPR 7,468	Expedia	121 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d10266254-Reviews-Maya_Manor_Boutique_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
391	Taleju Boutique Hotel	NPR 4,369	Agoda.com	154 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d11671092-Reviews-Taleju_Boutique_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
392	The Exotic House	NPR 897	Booking.com	69 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d10364180-Reviews-The_Exotic_House-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	false
393	Hotel Kumari Inn	NPR 3,185	Expedia	77 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d3207815-Reviews-Hotel_Kumari_Inn-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
394	Karma Travellers Home	NPR 1,158	Booking.com	231 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d2089246-Reviews-Karma_Travellers_Home-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	false
395	Shangri-la Boutique Hotel	NPR 3,108	Expedia	194 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d1570841-Reviews-Shangri_la_Boutique_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
396	Hotel Utse	NPR 3,588	Booking.com	164 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d316820-Reviews-Hotel_Utse-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
397	Hotel Manang	NPR 3,648	Booking.com	443 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d338247-Reviews-Hotel_Manang-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
398	Zen Bed and Breakfast	NPR 742	Booking.com	221 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d5820384-Reviews-Zen_Bed_and_Breakfast-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	true
399	Park Village Hotel & Resort	NPR 4,454	Expedia	212 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d597120-Reviews-Park_Village_Hotel_Resort-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
400	Fuji Hotel	NPR 4,104	Booking.com	240 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d598179-Reviews-Fuji_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	true
401	Mirage Lords Inn, Kathmandu	NPR 3,919	Expedia	154 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d6582704-Reviews-Mirage_Lords_Inn_Kathmandu-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
402	Hotel Annapurna	NPR 11,264	Expedia	599 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d304701-Reviews-Hotel_Annapurna-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
403	Kantipur Temple House	NPR 6,762	Booking.com	889 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d338257-Reviews-Kantipur_Temple_House-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	true
404	Hotel Lily Pvt. Ltd	NPR 2,439	Expedia	146 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d2395269-Reviews-Hotel_Lily_Pvt_Ltd-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
405	Nirvana Garden Hotel	NPR 3,302	Booking.com	218 reviews	3.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d338259-Reviews-Nirvana_Garden_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
